fieldwork_team	point_code	type	measurement_date	db_ref	survey	user_reference	recording_givid
inbo	55473_1	17	18858	hs_05	NA	hs_05	circle: IV2022032121272563; square: IV2022032121314471
inbo	405041_1	17	18859	405041	NA	405041	circle: IV2022051114301465; square: IV2022051114342732
inbo	606001_1	17	18859	606001	NA	606001	circle: IV2022051114041101; square: IV2022051114171554
inbo	667185_1	17	18859	667185	NA	667185	circle: IV2022051115125222; square: IV2022051115171744
inbo	81713_2	15	18859	dp_13	NA	dp_13	circle: IV2022051111241288; square: IV2022051111300615
inbo	1407153_1	17	18862	hb_01	NA	hb_01	circle: IV2022051115414552; square: IV2022051115481261
inbo	399281_2	12	18862	399281	NA	399281	circle: IV2022051115250806; square: IV2022051115283439
inbo	96433_2	12	18862	96433	NA	96433	circle: IV2022051116090484; square: IV2022051116124938
inbo	140465_1	17	18863	wo_03	NA	wo_03	circle: IV2022051222053917; square: IV2022051222082464
inbo	169137_3	17	18863	169137	NA	169137	circle: IV2022051221331057; square: IV2022051221392184
inbo	25777_2	12	18863	25777	NA	25777	circle: IV2022051121423253; square: IV2022051121463601
inbo	2902665_2	55	18863	2902665	NA	2902665	circle: IV2022032121435531; square: IV2022032313263372
inbo	402609_2	17	18863	402609	NA	402609	circle: IV2022051221495105; square: IV2022051221522888
inbo	431281_1	12	18863	431281	NA	431281	circle: IV2022051121522097; square: IV2022051121553852
inbo	153777_1	17	18864	nd_15	NA	nd_15	circle: IV2022051222194996; square: IV2022051222223979
inbo	194737_1	17	18864	nd_03	NA	nd_03	circle: IV2022051222520494; square: IV2022051222571398
inbo	415921_2	17	18864	415921	NA	415921	circle: IV2022051309175981; square: IV2022051309203778
inbo	456881_2	17	18864	456881	NA	456881	circle: IV2022051309304666; square: IV2022051309370206
inbo	678065_1	17	18864	678065	NA	678065	circle: IV2022051222383211; square: IV2022051222413977
inbo	1616049_1	17	18865	oh_08	NA	oh_08	circle: IV2022051309565349; square: IV2022051309593230
inbo	304305_2	17	18865	304305	NA	304305	circle: IV2022051310093946; square: IV2022051310132901
inbo	305329_1	12	18865	305329	NA	305329	circle: IV2022051309464011; square: IV2022051309502084
inbo	337073_1	17	18865	337073	NA	337073	circle: IV2022051310245008; square: IV2022051310304406
inbo	11686065_1	23	18866	11686065	NA	11686065	circle: IV2022051218575555; square: IV2022051219032332
inbo	1807537_1	18	18866	wz_11	NA	wz_11	circle: IV2022051217190442; square: IV2022051217220212
inbo	1938609_1	22	18866	1938609	NA	1938609	circle: IV2022051311180812; square: IV2022051311213579
inbo	2987185_1	23	18866	2987185	NA	2987185	circle: IV2022051310401715; square: IV2022051310440081
inbo	4608177_1	22	18866	4608177	NA	4608177	circle: IV2022051218364845; square: IV2022051218444991
inbo	10327217_2	23	18870	10327217	NA	10327217	circle: IV2022022621455747; square: IV2022022621522506
inbo	11375793_2	23	18870	11375793	NA	11375793	circle: IV2022022620200442; square: IV2022022620284834
inbo	1266865_1	23	18870	wz_13	NA	wz_13	circle: IV2022051311560973; square: IV2022051311590152
inbo	3495089_2	18	18873	3495089	NA	3495089_1	square: IV2021091710581298
inbo	8754353_2	23	18873	8754353	NA	8754353_1	square: IV2021091710583036
inbo	5838001_2	18	18877	5838001	NA	5838001_1	square: IV2021091710581136
inbo	6001841_1	18	18877	6001841	NA	6001841_1	square: IV2021091710582908
inbo	282801_2	15	18878	wn_24	NA	wn_24	square: IV2021091710582214
inbo	3740849_2	18	18879	3740849	NA	3740849_1	square: IV2021091710580945
inbo	332977_2	18	18880	wn_17	NA	wn_17	square: IV2021091710582765
inbo	6788273_1	18	18883	6788273	NA	6788273_1	NA
inbo	7050417_2	18	18883	7050417	NA	7050417_1	square: IV2021091710582095
inbo	3478705_2	18	18884	wn_21	NA	wn_21	square: IV2021091710583218
inbo	1676465_3	18	18886	1676465	NA	1676465_1	square: IV2021091710581912
anb	1280278_2	66	19136	1280278	anb_c2	NA	NA
anb	151318_1	63	19136	151318	anb_c2	NA	NA
anb	2328854_2	66	19142	2328854	anb_c2	NA	NA
anb	1152657_2	64	19143	1152657	anb_c2	NA	NA
anb	38545_2	64	19143	38545	anb_c2	NA	NA
anb	636561_2	64	19143	636561	anb_c2	NA	NA
anb	792209_1	64	19143	792209	anb_c2	NA	NA
anb	919185_1	64	19143	919185	anb_c2	NA	NA
anb	968217_1	64	19144	968217	anb_c2	NA	NA
anb	2867990_1	66	19145	2867990	anb_c2	NA	NA
anb	333385_2	63	19145	333385	anb_c2	NA	NA
anb	99521_2	63	19145	99521	anb_c2	NA	NA
anb	1487746_2	65	19146	1487746	anb_c2	NA	NA
anb	1618818_2	65	19146	1618818	anb_c2	NA	NA
anb	3068802_1	65	19146	3068802	anb_c2	NA	NA
anb	308098_2	63	19146	308098	anb_c2	NA	NA
anb	528582_1	63	19146	528582	anb_c2	NA	NA
anb	605493_2	63	19146	605493	anb_c2	NA	NA
anb	643970_2	63	19146	643970	anb_c2	NA	NA
anb	1569666_2	65	19150	1569666	anb_c2	NA	NA
anb	4434_1	63	19151	4434	anb_c2	NA	NA
anb	118441_1	63	19152	118441	anb_c2	NA	NA
anb	18546_2	63	19152	18546	anb_c2	NA	NA
anb	79986_2	63	19152	79986	anb_c2	NA	NA
anb	386674_2	63	19153	386674	anb_c2	NA	NA
anb	452066_2	63	19153	452066	anb_c2	NA	NA
anb	1177233_1	64	19163	1177233	anb_c2	NA	NA
anb	128657_1	64	19163	128657	anb_c2	NA	NA
inbo	3741830_2	55	19163	3741830	N2000meetnet_Grasland_BHM	3741830	circle: IV2022062019010040; square: IV2022062019015477
anb	845457_1	64	19163	845457	anb_c2	NA	NA
inbo	905382_1	55	19163	905382	N2000meetnet_Grasland_BHM	905382	circle: IV2022062019005618; square: IV2022062019015574
inbo	3016210_1	55	19164	3016210	N2000meetnet_Grasland_BHM	3016210	circle: IV2022062707565857; square: IV2022091211054528
inbo	4851218_2	55	19164	4851218	N2000meetnet_Grasland_BHM	4851218	circle: IV2022062707565483; square: IV2022062707581215
inbo	2943734_3	55	19165	2943735	N2000meetnet_Grasland_BHM	2943735	circle: IV2022062707570082; square: IV2022062707580164
inbo	3011510_1	55	19165	3011510	NA	3011510	circle: IV2022062707565681; square: IV2022062707580996
inbo	3351638_1	51	19165	3351639	NA	3351639	circle: IV2022062707565854; square: IV2022062707581726
anb	321169_2	64	19166	321169	anb_c2	NA	NA
anb	720369_2	64	19166	720369	anb_c2	NA	NA
anb	984721_1	64	19166	984721	anb_c2	NA	NA
inbo	1156230_2	55	19167	1156230	N2000meetnet_Grasland_BHM	1156230	circle: IV2022062707565650; square: IV2022062707580424
inbo	2468182_2	55	19167	2468182	N2000meetnet_Grasland_BHM	2468182	circle: IV2022062707565791; square: IV2022062707581563
inbo	3008870_2	55	19167	3008870	N2000meetnet_Grasland_BHM	3008870	circle: IV2022062707565556; square: IV2022062707575807
anb	327153_2	64	19167	327153	anb_c2	NA	NA
inbo	3927238_1	55	19167	3927238	NA	3927238	circle: IV2022062413515410; square: IV2022062413525561
inbo	4042038_2	55	19167	4042038	N2000meetnet_Grasland_BHM	4042038	circle: IV2022062707570088; square: IV2022062707580636
inbo	4057446_2	55	19167	4057446	N2000meetnet_Grasland_BHM	4057446	circle: IV2022062707565951; square: IV2022062707575407
inbo	4598982_1	55	19167	4598982	N2000meetnet_Grasland_BHM	4598982	circle: IV2022062413515502; square: IV2022062413525437
inbo	107957_1	19	19173	bd_01	NA	bd_01	square: IV2023010321142829
inbo	1286278_2	55	19177	1286278	N2000meetnet_Grasland_BHM	1286278	circle: IV2022091211043669; square: IV2022091211054406
inbo	1618054_2	55	19177	1618054	N2000meetnet_Grasland_BHM	1618054	circle: IV2022091211043984; square: IV2022091211054034
inbo	6152326_2	55	19177	6152326	N2000meetnet_Grasland_BHM	6152326	circle: IV2022091211043505; square: IV2022091211053372
inbo	2898758_1	55	19178	2898758	N2000meetnet_Grasland_BHM	2898758	circle: IV2022091211043977; square: IV2022091211093240
inbo	4975814_2	55	19178	4975814	N2000meetnet_Grasland_BHM	4975814	circle: IV2022091211043673; square: IV2022091211054211
inbo	818374_2	55	19178	818374	NA	818374	circle: IV2022091211043718; square: IV2022091211053798
inbo	698433_1	51	19200	698433	NA	698433	circle: IV2022092721093702; square: IV2022092721104127
inbo	732161_1	10	19200	732161	NA	732161	circle: IV2022092721093977; square: IV2022092721104282
inbo	188062_1	52	19202	188062	NA	188062	circle: IV2022092721093673; square: IV2022092721103894
inbo	500782_1	51	19202	500782	N2000meetnet_Grasland_BHM	500782	circle: IV2022092721093527; square: IV2022092721103426
inbo	122549_1	10	19204	122549	NA	122549	circle: IV2022092721093873; square: IV2022092721103784
inbo	212661_2	10	19204	212661	N2000meetnet_Grasland_BHM	212661	circle: IV2022092721093320; square: IV2022092721103679
inbo	450229_1	10	19204	450229	NA	450229	circle: IV2022092721093409; square: IV2022092721103353
inbo	540341_1	10	19204	540341	N2000meetnet_Grasland_BHM	540341	circle: IV2022092721093221; square: IV2022092721103517
inbo	736949_2	4	19204	736949	N2000meetnet_Grasland_BHM	736949	circle: IV2022092721093838; square: IV2022092721103497
inbo	1037749_1	17	19205	1037749	NA	1037749	circle: IV2022092721093614; square: IV2022092721104008
inbo	2003969_2	19	19205	2003969	NA	2003969	circle: IV2022092721073360; square: IV2022092721094103
inbo	2151425_1	19	19205	2151425	NA	2151425	circle: IV2022092721073344; square: IV2022092721093900
inbo	2205109_1	19	19205	2205109	NA	2205109	circle: IV2022092721093754; square: IV2022092721104462
inbo	54273_1	19	19205	bd_02	NA	bd_02	circle: IV2022092721073587; square: IV2022092721094472
inbo	632245_1	19	19205	bd_03	NA	bd_03	circle: IV2022092721073450; square: IV2022092721094098
inbo	801793_2	10	19205	801793	N2000meetnet_Grasland_BHM	801793	circle: IV2022092721093300; square: IV2022092721103921
inbo	959925_1	19	19205	959925	NA	959925	circle: IV2022092721093501; square: IV2022092721104370
inbo	1322293_1	19	19206	1322293	NA	1322293	circle: IV2022092721073439; square: IV2022092721094272
inbo	1391925_2	19	19206	1391925	NA	1391925	circle: IV2022092721054491; square: IV2022092721073759
inbo	1462325_1	19	19206	1462325	NA	1462325	circle: IV2022092721053652; square: IV2022092721074657
inbo	1916213_1	19	19206	zw_11	NA	zw_11	circle: IV2022092721053334; square: IV2022092721074444
inbo	1986613_1	19	19206	1986613	NA	1986613	circle: IV2022092721053236; square: IV2022092721074597
inbo	2108725_1	19	19206	2108725	NA	2108725	circle: IV2022092721073659; square: IV2022092721094321
inbo	2178357_1	19	19206	2178357	NA	2178357	circle: IV2022092721053763; square: IV2022092721074393
inbo	30418_2	50	19206	30418	NA	30418	circle: IV2022091211043853; square: IV2022091211054641
inbo	255826_2	51	19207	255826	NA	255826	circle: IV2022091211043460; square: IV2022091211053882
inbo	1506613_1	19	19208	1506613	NA	1506613	circle: IV2022092721054248; square: IV2022092721074543
inbo	1670453_1	19	19208	1670453	NA	1670453	circle: IV2022092721054382; square: IV2022092721073635
inbo	1792053_1	17	19208	1792053	NA	1792053	circle: IV2022092721054068; square: IV2022092721074006
inbo	1899829_2	19	19208	zw_28	NA	zw_28	circle: IV2022092721053463; square: IV2022092721073974
inbo	2145589_2	19	19208	2145589	NA	2145589	circle: IV2022092721054044; square: IV2022092721074131
inbo	530485_2	19	19208	530485	NA	530485	circle: IV2022092721053921; square: IV2022092721074784
inbo	940085_1	19	19208	940085	NA	940085	circle: IV2022092721053521; square: IV2022092721074228
inbo	1036081_2	17	19209	1036081	NA	1036081	circle: IV2022092721053845; square: IV2022092721074803
inbo	2273073_1	19	19209	ha_14	NA	ha_14	circle: IV2022092721033513; square: IV2022092721054872
inbo	585521_1	19	19209	ha_02	NA	ha_02	circle: IV2022092721033636; square: IV2022092721054626
inbo	823089_1	17	19209	823089	NA	823089	circle: IV2022092721054155; square: IV2022092721073816
inbo	913201_1	17	19209	913201	NA	913201	circle: IV2022092721033248; square: IV2022092721054768
inbo	1418417_1	19	19215	1418417	NA	1418417	square: IV2023010321143202
inbo	1680561_1	19	19215	1680561	NA	1680561	square: IV2023010321143662
inbo	2221233_1	19	19215	2221233	NA	2221233	square: IV2023010321143811
inbo	1090737_2	19	19216	1090737	NA	1090737	square: IV2023010321142576
inbo	369841_1	19	19216	369841	NA	369841	square: IV2023010321143434
inbo	566449_1	19	19216	566449	NA	566449	square: IV2023010321152468
inbo	1388150_1	80	19222	1388150	N2000meetnet_Moeras_BHM	1388150	circle: IV2022091211043763; square: IV2022091211054136
inbo	64777_1	50	19222	64777	NA	64777	circle: IV2022092721033366; square: IV2022092721054994
inbo	863862_2	80	19222	863862	N2000meetnet_Moeras_BHM	863862	circle: IV2022090915335427; square: IV2022090915345550
inbo	140241_2	51	19226	140241	NA	140241	circle: IV2022092721033629; square: IV2022092721054512
inbo	545745_2	51	19226	545745	NA	545745	circle: IV2022092721033498; square: IV2022092721054876
anb	96978_1	24	19226	96978	anb_c2	NA	NA
inbo	1022766_1	51	19227	1022766	N2000meetnet_Grasland_BHM	1022766	circle: IV2022092721013291; square: IV2022092721033980
inbo	225246_1	50	19227	225246	NA	225246	circle: IV2022092721013421; square: IV2022092721033725
inbo	311262_2	52	19227	311262	N2000meetnet_Grasland_BHM	311262	circle: IV2022092721013515; square: IV2022092721033813
inbo	678638_2	51	19227	678638	NA	678638	circle: IV2022092721013396; square: IV2022092721034164
inbo	226262_1	52	19228	226262	NA	226262	circle: IV2022092720593429; square: IV2022092721014112
anb	26322_1	39	19228	26322	anb_c2	NA	NA
inbo	509686_2	82	19228	509686	NA	509686	circle: IV2022092720593593; square: IV2022092721013931
inbo	65526_1	50	19228	65526	NA	65526	circle: IV2022092720593285; square: IV2022092721013805
anb	75474_1	39	19228	75474	anb_c2	NA	NA
anb	9938_1	39	19228	9938	anb_c2	NA	NA
inbo	343809_2	51	19229	343809	NA	343809	circle: IV2022092720593303; square: IV2022092721013692
inbo	1635254_1	80	19230	1635254	N2000meetnet_Moeras_BHM	1635254	circle: IV2022090915315691; square: IV2022090915345985
inbo	201938_2	52	19230	201938	NA	201938	circle: IV2022090915325501; square: IV2022090915335608
inbo	414646_1	52	19230	414646	N2000meetnet_Grasland_BHM	414646	circle: IV2022090915325445; square: IV2022091211053423
inbo	418422_2	82	19230	418422	NA	418422	circle: IV2022090915335554; square: IV2022090915345460
inbo	702674_1	82	19230	702674	N2000meetnet_Moeras_BHM	702674	circle: IV2022090915315486; square: IV2022090915345689
inbo	996278_1	80	19230	996278	N2000meetnet_Moeras_BHM	996278	circle: IV2022091211043330; square: IV2022091211053671
anb	122578_1	38	19234	122578	anb_c2	NA	NA
inbo	1303729_1	19	19234	1303729	NA	1303729	square: IV2023010321145173
inbo	1434801_1	19	19234	1434801	NA	1434801	square: IV2023010321143943
inbo	1696945_1	19	19234	1696945	NA	1696945	square: IV2023010321145220
inbo	2090161_1	19	19234	2090161	NA	2090161	square: IV2023010321145991
inbo	2139313_1	19	19234	2139313	NA	2139313	square: IV2023010321145091
anb	28370_1	39	19234	28370	anb_c2	NA	NA
anb	34514_1	24	19234	34514	anb_c2	NA	NA
anb	100050_1	38	19235	100050	anb_c2	NA	NA
inbo	107697_2	19	19235	107697	NA	107697	square: IV2023010321143122
anb	12274_1	39	19235	12274	anb_c2	NA	NA
inbo	1565873_2	19	19235	1565873	NA	1565873	square: IV2023010321145474
anb	2610_1	39	19235	2610	anb_c2	NA	NA
anb	28658_1	39	19235	28658	anb_c2	NA	NA
inbo	517297_1	19	19235	517297	NA	517297	square: IV2023010321145661
anb	23538_1	38	19236	23538	anb_c2	NA	NA
anb	44626_1	39	19236	44626	anb_c2	NA	NA
anb	72690_1	39	19236	72690	anb_c2	NA	NA
inbo	1484977_1	19	19237	1484977	NA	1484977	square: IV2023010321142600
inbo	1566897_1	19	19237	1566897	NA	1566897	square: IV2023010321144390
anb	236370_1	26	19237	236370	anb_c2	NA	NA
inbo	436401_1	19	19237	hs_09	NA	hs_09	square: IV2023010321144939
anb	43858_1	26	19237	43858	anb_c2	NA	NA
anb	445266_1	26	19237	445266	anb_c2	NA	NA
anb	102098_1	39	19241	102098	anb_c2	NA	NA
anb	151250_1	39	19241	151250	anb_c2	NA	NA
inbo	152753_1	17	19241	152753	NA	152753	square: IV2023010321144893
inbo	1860785_1	19	19241	wz_08	NA	wz_08	square: IV2023010321143488
anb	32466_1	24	19241	32466	anb_c2	NA	NA
anb	20178_1	24	19242	20178	anb_c2	NA	NA
anb	23762_1	39	19242	23762	anb_c2	NA	NA
inbo	256177_2	19	19242	256177	NA	256177	square: IV2023010321144081
anb	98002_1	24	19242	98002	anb_c2	NA	NA
inbo	1550513_1	19	19243	1550513	NA	1550513	square: IV2023010321144453
inbo	1812657_1	19	19243	1812657	NA	1812657	square: IV2023010321150183
inbo	501937_1	19	19243	501937	NA	501937	square: IV2023010321143786
inbo	764081_2	19	19243	764081	NA	764081	square: IV2023010321142744
inbo	152786_1	24	19244	152786	N2000meetnet_Heide_BHM_2022	152786	circle: IV2022090915315710; square: IV2022090915325688
inbo	21714_1	26	19244	21714	N2000meetnet_Heide_BHM_2022	21714	circle: IV2022090915315574; square: IV2022090915345718
inbo	225910_1	26	19244	225910	N2000meetnet_Heide_BHM_2022	225910	circle: IV2022090915315841; square: IV2022091211103221
inbo	55058_1	26	19244	55058	N2000meetnet_Heide_BHM_2022	55058	circle: IV2022090915315680; square: IV2022090915345821
inbo	861361_1	17	19244	861361	NA	861361	square: IV2023010321145811
anb	111326_1	39	19248	111326	anb_c2	NA	NA
anb	45790_1	24	19248	45790	anb_c2	NA	NA
inbo	726193_1	17	19248	726193	NA	726193	square: IV2023010321150073
inbo	857265_1	17	19248	857265	NA	857265	square: IV2023010321143581
anb	90846_1	24	19248	90846	anb_c2	NA	NA
anb	94942_1	39	19248	94942	anb_c2	NA	NA
anb	144094_1	25	19249	144094	anb_c2	NA	NA
anb	29406_1	24	19249	29406	anb_c2	NA	NA
anb	62174_1	24	19249	62174	anb_c2	NA	NA
anb	8893_1	24	19249	8893	anb_c2	NA	NA
inbo	627889_3	17	19250	627889	NA	627889	square: IV2023010321145795
inbo	824497_1	17	19250	824497	NA	824497	square: IV2023010321145602
anb	11218_1	38	19251	11218	anb_c2	NA	NA
anb	117202_1	24	19251	117202	anb_c2	NA	NA
anb	306130_1	24	19251	306130	anb_c2	NA	NA
anb	76754_1	24	19251	76754	anb_c2	NA	NA
inbo	828593_2	17	19251	828593	NA	828593	square: IV2023010321144117
inbo	1117877_1	10	19255	1117877	N2000meetnet_Grasland_BHM	1117877	circle: IV2022092720593559; square: IV2022092721014029
anb	128722_1	39	19255	128722	anb_c2	NA	NA
inbo	253621_1	10	19255	253621	NA	253621	circle: IV2022092720593419; square: IV2022092721013740
anb	370386_2	39	19255	370386	anb_c2	NA	NA
anb	38610_1	24	19255	38610	anb_c2	NA	NA
inbo	455349_2	10	19255	455349	N2000meetnet_Grasland_BHM	455349	circle: IV2022092720573400; square: IV2022092720593885
anb	853714_2	39	19255	853714	anb_c2	NA	NA
inbo	183733_1	10	19256	183733	NA	183733	circle: IV2022092720573255; square: IV2022092720593778
inbo	437685_2	10	19256	437685	N2000meetnet_Grasland_BHM	437685	circle: IV2022092720573468; square: IV2022092720593940
inbo	544902_1	50	19256	544902	N2000meetnet_Grasland_BHM	544902	circle: IV2022100611443491; square: IV2022100611453946
inbo	798133_1	10	19256	798133	N2000meetnet_Grasland_BHM	798133	circle: IV2022092720573340; square: IV2022092720593611
inbo	854129_2	17	19256	854129	NA	854129	circle: IV2022092720553273; square: IV2022092720573527
inbo	919665_1	17	19256	919665	NA	919665	circle: IV2022092720553302; square: IV2022092720573616
inbo	120018_1	38	19257	120018	N2000meetnet_Heide_BHM_2022	120018	circle: IV2022100611443304; square: IV2022100611453248
inbo	129234_1	38	19257	129234	N2000meetnet_Heide_BHM_2022	129234	circle: IV2022100611443608; square: IV2022100611453796
inbo	304338_1	24	19257	304338	N2000meetnet_Heide_BHM_2022	304338	circle: IV2022100611443213; square: IV2022100611453657
inbo	431314_1	26	19257	431314	N2000meetnet_Heide_BHM_2022	431314	circle: IV2022100611443579; square: IV2022100611453568
inbo	198930_1	51	19261	198930	NA	198930	circle: IV2022092720533326; square: IV2022092720553467
inbo	302198_2	82	19261	302198	NA	302198	circle: IV2022092720533498; square: IV2022092720553789
inbo	673910_1	82	19261	673910	NA	NA	NA
inbo	1011505_1	17	19262	1011505	NA	1011505	circle: IV2022092720523231; square: IV2022092720533744
inbo	1158961_1	19	19262	1158961	NA	1158961	circle: IV2022092720533554; square: IV2022092720553887
inbo	2207537_1	19	19262	2207537	NA	2207537	circle: IV2022092720533546; square: IV2022092720553570
inbo	923569_2	17	19262	923569	NA	923569	circle: IV2022092720513272; square: IV2022092720523477
inbo	945969_1	17	19262	945969	NA	945969	circle: IV2022092720523337; square: IV2022092720533621
inbo	977713_2	17	19262	977713	NA	977713	circle: IV2022092720533217; square: IV2022092720553636
inbo	1030321_1	17	19263	1030321	NA	1030321	circle: IV2022092815443395; square: IV2022092815453624
anb	105458_1	38	19263	105458	anb_c2	NA	NA
anb	229362_2	27	19263	229362	anb_c2	NA	NA
anb	238578_1	27	19263	238578	anb_c2	NA	NA
inbo	798257_1	17	19263	798257	NA	798257	circle: IV2022092815443741; square: IV2022092815453749
inbo	802609_1	17	19263	802609	NA	802609	circle: IV2022092815443549; square: IV2022093017003466
inbo	817329_1	17	19263	817329	NA	817329	circle: IV2022092815443368; square: IV2022092815453464
inbo	863793_1	17	19263	863793	NA	863793	circle: IV2022092815443602; square: IV2022092815453237
inbo	896561_1	17	19263	896561	NA	896561	circle: IV2022092815443417; square: IV2022092815453533
anb	274002_1	27	19264	274002	anb_c2	NA	NA
anb	30290_1	39	19264	30290	anb_c2	NA	NA
anb	863826_1	27	19264	863826	anb_c2	NA	NA
inbo	1038513_1	17	19265	1038513	NA	1038513	circle: IV2022093016593381; square: IV2022093017003588
anb	124278_1	25	19265	124278	anb_c2	NA	NA
inbo	1630385_2	19	19265	1630385	NA	1630385	circle: IV2022093016593511; square: IV2022101501181245
inbo	1892529_1	19	19265	1892529	NA	1892529	circle: IV2022093016593283; square: IV2022093017003811
inbo	1953969_2	19	19265	1953969	NA	1953969	circle: IV2022093016593450; square: IV2022093017003798
anb	386422_1	26	19265	386422	anb_c2	NA	NA
inbo	776369_2	17	19265	776369	NA	776369	circle: IV2022093016593645; square: IV2022093017003238
inbo	992433_1	17	19270	992433	NA	992433	square: IV2023010321142965
inbo	1057969_1	17	19271	1057969	NA	1057969	square: IV2023010321143063
inbo	730289_2	17	19271	730289	NA	730289	square: IV2023010321145550
inbo	177078_1	26	19272	177078	N2000meetnet_Heide_BHM_2022	177078	circle: IV2022111920543467; square: IV2022111920552707
inbo	20406_1	39	19272	20406	N2000meetnet_Heide_BHM_2022	20406	circle: IV2022111920543134; square: IV2022111920553778
inbo	21430_1	39	19272	21430	N2000meetnet_Heide_BHM_2022	21430	circle: IV2022111920542734; square: IV2022111920553325
inbo	38098_1	24	19272	38098	N2000meetnet_Heide_BHM_2022	38098	circle: IV2022111920543108; square: IV2022111920553551
inbo	5330_1	24	19272	5330	N2000meetnet_Heide_BHM_2022	5330	circle: IV2022111920542504; square: IV2022111920553207
inbo	758961_2	17	19272	758961	NA	758961	square: IV2023010321143364
inbo	971953_1	17	19272	971953	NA	971953	square: IV2023010321145261
inbo	1021105_1	17	19276	1021105	NA	1021105	square: IV2023010321144128
inbo	169137_2	17	19276	8557745	NA	8557745	square: IV2023010321144679
inbo	693425_2	17	19276	693425	NA	693425	square: IV2023010321144573
inbo	595121_1	17	19277	595121	NA	595121	square: IV2023010321144200
inbo	877745_2	17	19277	877745	NA	877745	square: IV2023010321145332
inbo	213942_1	24	19278	213942	N2000meetnet_Heide_BHM_2022	213942	circle: IV2022111920542858; square: IV2022111920553614
inbo	295862_1	26	19278	295862	N2000meetnet_Heide_BHM_2022	295862	circle: IV2022111920543091; square: IV2022111920553012
inbo	29622_1	39	19278	29622	N2000meetnet_Heide_BHM_2022	29622	circle: IV2022111920543357; square: IV2022111920552627
inbo	33718_2	24	19278	33718	N2000meetnet_Heide_BHM_2022	33718	circle: IV2022111920543645; square: IV2022111920553174
inbo	361398_1	24	19278	361398	N2000meetnet_Heide_BHM_2022	361398	circle: IV2022111920543578; square: IV2022111920552525
inbo	50102_1	39	19278	50102	N2000meetnet_Heide_BHM_2022	50102	circle: IV2022111920543522; square: IV2022111920552952
inbo	95158_1	39	19278	95158	N2000meetnet_Heide_BHM_2022	95158	circle: IV2022111920542976; square: IV2022111920553449
inbo	365745_2	17	19279	365745	NA	365745	square: IV2023010321143789
inbo	890033_1	17	19279	890033	NA	890033	square: IV2023010321144828
anb	281177_1	63	19503	281177	anb_c2	NA	NA
anb	239901_1	63	19513	239901	anb_c2	NA	NA
anb	283094_2	63	19513	283094	anb_c2	NA	NA
anb	303721_2	63	19513	303721	anb_c2	NA	NA
anb	1119506_2	63	19514	1119506	anb_c2	NA	NA
anb	136466_3	63	19514	136466	anb_c2	NA	NA
inbo	2003969_1	19	19514	2003969	N2000_Duinen_fieldapp	2003969	square: IV2023090510341181
anb	1971474_1	66	19515	1971474	anb_c2	NA	NA
anb	1905938_2	66	19517	1905938	anb_c2	NA	NA
anb	2233618_2	63	19517	2233618	anb_c2	NA	NA
anb	242262_2	63	19520	242262	anb_c2	NA	NA
anb	373470_1	24	19523	373470	anb_c2	NA	NA
anb	734_1	39	19523	734	anb_c2	NA	NA
anb	951006_1	27	19523	951006	anb_c2	NA	NA
anb	174302_1	38	19524	174302	anb_c2	NA	NA
anb	43230_1	38	19524	43230	anb_c2	NA	NA
anb	55518_1	27	19524	55518	anb_c2	NA	NA
inbo	60_1	12	19524	10323381	N2000_Duinen_fieldapp	10323381	square: IV2023090510342781
anb	60894_1	39	19524	60894	anb_c2	NA	NA
inbo	1150886_2	51	19536	1150886	N2000meetnet_Grasland_BHM	1150886	circle: IV2023062813235982; square: IV2023062814065927
anb	11742_1	38	19536	11742	anb_c2	NA	NA
anb	175582_1	38	19536	175582	anb_c2	NA	NA
anb	212446_1	38	19536	212446	anb_c2	NA	NA
anb	28126_1	38	19536	28126	anb_c2	NA	NA
inbo	300649_1	51	19541	300649	N2000meetnet_Grasland_BHM	300649	circle: IV2023112418255428; square: IV2023112418265917
inbo	315329_1	50	19542	315329	N2000meetnet_Grasland_BHM	315329	circle: IV2023112418255255; square: IV2023112418270328
inbo	141010_1	50	19543	141010	N2000meetnet_Grasland_BHM	141010	circle: IV2023112211585475; square: IV2023112211594876
inbo	1583446_1	55	19543	1583446	N2000meetnet_Grasland_BHM	1583446	circle: IV2023070521090020; square: IV2023070521100157
inbo	267986_2	80	19543	267986	N2000meetnet_Moeras_BHM	267986	circle: IV2023112211585518; square: IV2023112211595610
inbo	323154_2	52	19543	323154	N2000meetnet_Grasland_BHM	323154	circle: IV2023112211585385; square: IV2023112211595203
inbo	398529_2	51	19543	398529	N2000meetnet_Grasland_BHM	398529	circle: IV2023112418255105; square: IV2023112418265569
inbo	498886_2	55	19543	498886	N2000meetnet_Grasland_BHM	498886	circle: IV2023070521090101; square: IV2023070521095964
inbo	58433_2	52	19543	58433	N2000meetnet_Grasland_BHM	58433	circle: IV2023112418255160; square: IV2023112418265361
inbo	589698_3	53	19543	589698	N2000meetnet_Grasland_BHM	589698	circle: IV2023112211585213; square: IV2023112211594906
inbo	59090_1	50	19543	59090	N2000meetnet_Grasland_BHM	59090	circle: IV2023112211585390; square: IV2023112211595537
inbo	654598_2	50	19543	654598	N2000meetnet_Grasland_BHM	654598	circle: IV2023070521085977; square: IV2023070521100068
inbo	89810_1	50	19543	89810	N2000meetnet_Grasland_BHM	89810	circle: IV2023112211585273; square: IV2023112211595021
